title,link,original,sale,discount,currency,date,time
nelly cootalot: spoonbeaks ahoy! hd,https://store.steampowered.com/app/763030/Nelly_Cootalot_Spoonbeaks_Ahoy_HD/?snr=1_7_7_2300_150_21,1.99,0.99,50,USD,2020-04-25,14:50:52.635245
football school,https://store.steampowered.com/app/1087110/Football_School/?snr=1_7_7_2300_150_21,9.99,0.99,90,USD,2020-04-25,14:50:52.636235
sonya: the great adventure,https://store.steampowered.com/app/558780/Sonya_The_Great_Adventure/?snr=1_7_7_2300_150_21,6.99,1.46,79,USD,2020-04-25,14:50:52.636235
realms of arkania: star trail,https://store.steampowered.com/app/288860/Realms_of_Arkania_Star_Trail/?snr=1_7_7_2300_150_21,29.99,11.99,60,USD,2020-04-25,14:50:52.637234
cylne,https://store.steampowered.com/app/346550/Cylne/?snr=1_7_7_2300_150_21,8.99,4.49,50,USD,2020-04-25,14:50:52.637234
clinically dead,https://store.steampowered.com/app/927840/Clinically_Dead/?snr=1_7_7_2300_150_21,14.99,1.49,90,USD,2020-04-25,14:50:52.638234
niko: through the dream,https://store.steampowered.com/app/296550/Niko_Through_The_Dream/?snr=1_7_7_2300_150_21,9.99,2.99,70,USD,2020-04-25,14:50:52.638234
fantasy wars,https://store.steampowered.com/app/63900/Fantasy_Wars/?snr=1_7_7_2300_150_21,4.99,0.99,80,USD,2020-04-25,14:50:52.639233
giana sisters: twisted bundle,https://store.steampowered.com/sub/31710/?snr=1_7_7_2300_150_21,17.99,3.59,80,USD,2020-04-25,14:50:52.639233
strategic war in europe,https://store.steampowered.com/app/283000/Strategic_War_in_Europe/?snr=1_7_7_2300_150_21,14.99,2.99,80,USD,2020-04-25,14:50:52.640233
nihilumbra,https://store.steampowered.com/app/252670/Nihilumbra/?snr=1_7_7_2300_150_21,7.99,2.39,70,USD,2020-04-25,14:50:52.640233
godly corp,https://store.steampowered.com/app/799260/Godly_Corp/?snr=1_7_7_2300_150_21,7.99,0.79,90,USD,2020-04-25,14:50:52.641232
age of wonders ii: the wizard's throne,https://store.steampowered.com/app/61510/Age_of_Wonders_II_The_Wizards_Throne/?snr=1_7_7_2300_150_21,9.99,2.49,75,USD,2020-04-25,14:50:52.641232
clouds & sheep 2,https://store.steampowered.com/app/439800/Clouds__Sheep_2/?snr=1_7_7_2300_150_21,9.99,1.99,80,USD,2020-04-25,14:50:52.642231
raiden legacy - steam edition,https://store.steampowered.com/app/407600/Raiden_Legacy__Steam_Edition/?snr=1_7_7_2300_150_21,9.99,3.99,60,USD,2020-04-25,14:50:52.642231
aces of the luftwaffe - squadron,https://store.steampowered.com/app/859350/Aces_of_the_Luftwaffe__Squadron/?snr=1_7_7_2300_150_21,14.99,3.74,75,USD,2020-04-25,14:50:52.643231
later daters,https://store.steampowered.com/app/1040390/Later_Daters/?snr=1_7_7_2300_150_21,7.99,6.55,18,USD,2020-04-25,14:50:52.644232
freud gate,https://store.steampowered.com/app/1161270/Freud_Gate/?snr=1_7_7_2300_150_21,3.99,0.51,87,USD,2020-04-25,14:50:52.645230
marble land,https://store.steampowered.com/app/503280/Marble_Land/?snr=1_7_7_2300_150_21,14.99,7.49,50,USD,2020-04-25,14:50:52.646230
silence of the sleep,https://store.steampowered.com/app/321870/Silence_of_the_Sleep/?snr=1_7_7_2300_150_21,4.99,0.84,83,USD,2020-04-25,14:50:52.646230
xpand rally xtreme,https://store.steampowered.com/app/3050/Xpand_Rally_Xtreme/?snr=1_7_7_2300_150_21,4.99,0.99,80,USD,2020-04-25,14:50:52.647230
drunk on nectar - the nature simulator,https://store.steampowered.com/app/512460/Drunk_On_Nectar__The_Nature_Simulator/?snr=1_7_7_2300_150_22,14.99,11.24,25,USD,2020-04-25,14:50:54.879797
starblast,https://store.steampowered.com/app/673260/Starblast/?snr=1_7_7_2300_150_22,9.99,3.99,60,USD,2020-04-25,14:50:54.879797
sakura no mori † dreamers,https://store.steampowered.com/app/749520/Sakura_no_Mori__Dreamers/?snr=1_7_7_2300_150_22,17.99,6.29,65,USD,2020-04-25,14:50:54.880796
the initiate,https://store.steampowered.com/app/659480/The_Initiate/?snr=1_7_7_2300_150_22,9.99,3.99,60,USD,2020-04-25,14:50:54.880796
diabolic,https://store.steampowered.com/app/801290/Diabolic/?snr=1_7_7_2300_150_22,3.99,0.51,87,USD,2020-04-25,14:50:54.881795
moto racer  4,https://store.steampowered.com/app/417430/Moto_Racer__4/?snr=1_7_7_2300_150_22,14.99,2.99,80,USD,2020-04-25,14:50:54.881795
cue club 2: pool & snooker,https://store.steampowered.com/app/366690/Cue_Club_2_Pool__Snooker/?snr=1_7_7_2300_150_22,18.99,7.59,60,USD,2020-04-25,14:50:54.882795
crowntakers,https://store.steampowered.com/app/294370/Crowntakers/?snr=1_7_7_2300_150_22,9.99,3.49,65,USD,2020-04-25,14:50:54.882795
culpa innata,https://store.steampowered.com/app/12310/Culpa_Innata/?snr=1_7_7_2300_150_22,9.99,1.99,80,USD,2020-04-25,14:50:54.882795
atlantic quest 2 - new adventure -,https://store.steampowered.com/app/412530/Atlantic_Quest_2__New_Adventure/?snr=1_7_7_2300_150_22,8.99,1.34,85,USD,2020-04-25,14:50:54.883794
shalnor legends: sacred lands,https://store.steampowered.com/app/651680/Shalnor_Legends_Sacred_Lands/?snr=1_7_7_2300_150_22,9.99,0.99,90,USD,2020-04-25,14:50:54.884793
queendoom,https://store.steampowered.com/app/540410/Queendoom/?snr=1_7_7_2300_150_22,9.99,2.49,75,USD,2020-04-25,14:50:54.884793
dynasty warriors 9 complete edition / 真・三國無双８ オールシーズンパスエディション,https://store.steampowered.com/sub/414767/?snr=1_7_7_2300_150_22,84.99,59.49,30,USD,2020-04-25,14:50:54.885794
home is where one starts...,https://store.steampowered.com/app/355970/Home_is_Where_One_Starts/?snr=1_7_7_2300_150_22,2.99,0.50,83,USD,2020-04-25,14:50:54.886793
bouncy bob,https://store.steampowered.com/app/680620/Bouncy_Bob/?snr=1_7_7_2300_150_22,4.99,0.49,90,USD,2020-04-25,14:50:54.886793
new york mysteries: the lantern of souls,https://store.steampowered.com/app/511140/New_York_Mysteries_The_Lantern_of_Souls/?snr=1_7_7_2300_150_22,6.99,2.44,65,USD,2020-04-25,14:50:54.886793
a vampyre story,https://store.steampowered.com/app/313870/A_Vampyre_Story/?snr=1_7_7_2300_150_22,19.99,3.99,80,USD,2020-04-25,14:50:54.887792
knight bewitched,https://store.steampowered.com/app/815150/Knight_Bewitched/?snr=1_7_7_2300_150_22,4.99,1.99,60,USD,2020-04-25,14:50:54.887792
welcome to princeland,https://store.steampowered.com/app/914290/Welcome_to_Princeland/?snr=1_7_7_2300_150_22,4.99,0.49,90,USD,2020-04-25,14:50:54.888791
unclaimed world,https://store.steampowered.com/app/284100/Unclaimed_World/?snr=1_7_7_2300_150_22,18.99,1.89,90,USD,2020-04-25,14:50:54.888791
white night,https://store.steampowered.com/app/301560/White_Night/?snr=1_7_7_2300_150_22,14.99,5.09,66,USD,2020-04-25,14:50:54.889791
ghostcontrol inc.,https://store.steampowered.com/app/280540/GhostControl_Inc/?snr=1_7_7_2300_150_22,14.99,5.99,60,USD,2020-04-25,14:50:54.889791
spirits abyss,https://store.steampowered.com/app/1078200/Spirits_Abyss/?snr=1_7_7_2300_150_22,4.99,3.99,20,USD,2020-04-25,14:50:54.890790
raptor: call of the shadows - 2015 edition,https://store.steampowered.com/app/336060/Raptor_Call_of_The_Shadows__2015_Edition/?snr=1_7_7_2300_150_22,4.99,1.99,60,USD,2020-04-25,14:50:54.890790
the initiate 2: the first interviews,https://store.steampowered.com/app/858360/The_Initiate_2_The_First_Interviews/?snr=1_7_7_2300_150_22,14.99,5.99,60,USD,2020-04-25,14:50:54.891790
ring runner: flight of the sages,https://store.steampowered.com/app/258010/Ring_Runner_Flight_of_the_Sages/?snr=1_7_7_2300_150_23,4.99,0.99,80,USD,2020-04-25,14:50:56.560973
xpand rally,https://store.steampowered.com/app/3010/Xpand_Rally/?snr=1_7_7_2300_150_23,4.99,0.99,80,USD,2020-04-25,14:50:56.561983
zegame,https://store.steampowered.com/app/437520/ZeGame/?snr=1_7_7_2300_150_23,3.99,0.51,87,USD,2020-04-25,14:50:56.561983
sine mora ex,https://store.steampowered.com/app/606730/Sine_Mora_EX/?snr=1_7_7_2300_150_23,9.99,1.99,80,USD,2020-04-25,14:50:56.562982
ubermosh vol.7,https://store.steampowered.com/app/1029980/UBERMOSH_Vol7/?snr=1_7_7_2300_150_23,4.99,0.49,90,USD,2020-04-25,14:50:56.562982
bokida - heartfelt reunion,https://store.steampowered.com/app/612740/Bokida__Heartfelt_Reunion/?snr=1_7_7_2300_150_23,17.99,2.69,85,USD,2020-04-25,14:50:56.563973
iron sea defenders,https://store.steampowered.com/app/431750/Iron_Sea_Defenders/?snr=1_7_7_2300_150_23,4.99,0.49,90,USD,2020-04-25,14:50:56.563973
selma and the wisp,https://store.steampowered.com/app/495980/Selma_and_the_Wisp/?snr=1_7_7_2300_150_23,9.99,0.99,90,USD,2020-04-25,14:50:56.564980
dance collider,https://store.steampowered.com/app/692690/Dance_Collider/?snr=1_7_7_2300_150_23,14.99,6.74,55,USD,2020-04-25,14:50:56.564980
bubsy: the woolies strike back,https://store.steampowered.com/app/627910/Bubsy_The_Woolies_Strike_Back/?snr=1_7_7_2300_150_23,19.99,4.99,75,USD,2020-04-25,14:50:56.565980
super demon boy,https://store.steampowered.com/app/1118700/Super_Demon_Boy/?snr=1_7_7_2300_150_23,4.99,0.49,90,USD,2020-04-25,14:50:56.565980
the great gatsby: secret treasure,https://store.steampowered.com/app/376490/The_Great_Gatsby_Secret_Treasure/?snr=1_7_7_2300_150_23,5.99,1.49,75,USD,2020-04-25,14:50:56.566973
шхд: зима / it's winter,https://store.steampowered.com/app/1003360/___ITS_WINTER/?snr=1_7_7_2300_150_23,9.99,6.29,37,USD,2020-04-25,14:50:56.566973
gladiator school,https://store.steampowered.com/app/556860/Gladiator_School/?snr=1_7_7_2300_150_23,9.99,4.99,50,USD,2020-04-25,14:50:56.567979
back to bed,https://store.steampowered.com/app/308040/Back_to_Bed/?snr=1_7_7_2300_150_23,5.99,1.49,75,USD,2020-04-25,14:50:56.567979
unlucky seven,https://store.steampowered.com/app/579120/Unlucky_Seven/?snr=1_7_7_2300_150_23,10.99,3.29,70,USD,2020-04-25,14:50:56.568978
d3d inside,https://store.steampowered.com/app/1181330/D3D_INSIDE/?snr=1_7_7_2300_150_23,4.99,0.49,90,USD,2020-04-25,14:50:56.568978
a timely intervention,https://store.steampowered.com/app/461340/A_Timely_Intervention/?snr=1_7_7_2300_150_23,9.99,0.99,90,USD,2020-04-25,14:50:56.569975
cube zone,https://store.steampowered.com/app/834380/Cube_Zone/?snr=1_7_7_2300_150_23,4.99,0.49,90,USD,2020-04-25,14:50:56.569975
on rusty trails,https://store.steampowered.com/app/277700/On_Rusty_Trails/?snr=1_7_7_2300_150_23,12.99,3.24,75,USD,2020-04-25,14:50:56.570977
army general,https://store.steampowered.com/app/606950/Army_General/?snr=1_7_7_2300_150_23,14.99,3.74,75,USD,2020-04-25,14:50:56.570977
chaos sector 混沌宙域,https://store.steampowered.com/app/943810/Chaos_Sector/?snr=1_7_7_2300_150_23,13.99,3.49,75,USD,2020-04-25,14:50:56.570977
choose wisely,https://store.steampowered.com/app/618750/Choose_Wisely/?snr=1_7_7_2300_150_23,3.99,0.79,80,USD,2020-04-25,14:50:56.571977
lazy galaxy,https://store.steampowered.com/app/724470/Lazy_Galaxy/?snr=1_7_7_2300_150_23,4.99,2.49,50,USD,2020-04-25,14:50:56.571977
peregrin,https://store.steampowered.com/app/573080/Peregrin/?snr=1_7_7_2300_150_23,14.99,3.74,75,USD,2020-04-25,14:50:56.572976
among the heavens,https://store.steampowered.com/app/409380/Among_the_Heavens/?snr=1_7_7_2300_150_24,2.99,0.50,83,USD,2020-04-25,14:50:58.223120
visionarium,https://store.steampowered.com/app/928300/Visionarium/?snr=1_7_7_2300_150_24,7.99,3.99,50,USD,2020-04-25,14:50:58.224120
sakura no mori † dreamers 2,https://store.steampowered.com/app/983150/_Sakura_no_Mori__Dreamers_2/?snr=1_7_7_2300_150_24,24.99,12.49,50,USD,2020-04-25,14:50:58.224120
robot squad simulator 2017,https://store.steampowered.com/app/405760/Robot_Squad_Simulator_2017/?snr=1_7_7_2300_150_24,14.99,1.49,90,USD,2020-04-25,14:50:58.225128
688(i) hunter/killer,https://store.steampowered.com/app/2900/688I_HunterKiller/?snr=1_7_7_2300_150_24,29.99,5.99,80,USD,2020-04-25,14:50:58.225128
typical,https://store.steampowered.com/app/906730/Typical/?snr=1_7_7_2300_150_24,7.99,2.39,70,USD,2020-04-25,14:50:58.226127
void destroyer,https://store.steampowered.com/app/259660/Void_Destroyer/?snr=1_7_7_2300_150_24,9.99,2.29,77,USD,2020-04-25,14:50:58.226127
frosty nights,https://store.steampowered.com/app/733800/Frosty_Nights/?snr=1_7_7_2300_150_24,4.99,1.99,60,USD,2020-04-25,14:50:58.227128
axyos,https://store.steampowered.com/app/318100/AXYOS/?snr=1_7_7_2300_150_24,4.99,0.59,88,USD,2020-04-25,14:50:58.228126
one small fire at a time,https://store.steampowered.com/app/476410/One_Small_Fire_At_A_Time/?snr=1_7_7_2300_150_24,9.99,1.99,80,USD,2020-04-25,14:50:58.228126
princess maker ~faery tales come true~ (hd remake),https://store.steampowered.com/app/1155980/Princess_Maker_Faery_Tales_Come_True_HD_Remake/?snr=1_7_7_2300_150_24,29.99,23.99,20,USD,2020-04-25,14:50:58.229116
ubermosh,https://store.steampowered.com/app/357070/UBERMOSH/?snr=1_7_7_2300_150_24,0.99,0.49,51,USD,2020-04-25,14:50:58.229116
viktor,https://store.steampowered.com/app/296730/Viktor/?snr=1_7_7_2300_150_24,7.99,0.79,90,USD,2020-04-25,14:50:58.230125
super jigsaw puzzle: cities,https://store.steampowered.com/app/862110/Super_Jigsaw_Puzzle_Cities/?snr=1_7_7_2300_150_24,4.99,0.99,80,USD,2020-04-25,14:50:58.230125
gravity cat,https://store.steampowered.com/app/491000/Gravity_Cat/?snr=1_7_7_2300_150_24,2.99,0.50,83,USD,2020-04-25,14:50:58.231125
grave keeper,https://store.steampowered.com/app/979810/Grave_Keeper/?snr=1_7_7_2300_150_24,9.99,0.99,90,USD,2020-04-25,14:50:58.231125
super jigsaw puzzle: space,https://store.steampowered.com/app/951700/Super_Jigsaw_Puzzle_Space/?snr=1_7_7_2300_150_24,4.99,0.99,80,USD,2020-04-25,14:50:58.232115
kill to collect,https://store.steampowered.com/app/241760/Kill_to_Collect/?snr=1_7_7_2300_150_24,9.99,1.99,80,USD,2020-04-25,14:50:58.232115
submarine titans,https://store.steampowered.com/app/1259380/Submarine_Titans/?snr=1_7_7_2300_150_24,4.99,1.99,60,USD,2020-04-25,14:50:58.233123
mystic saga,https://store.steampowered.com/app/415840/Mystic_Saga/?snr=1_7_7_2300_150_24,4.99,0.49,90,USD,2020-04-25,14:50:58.233123
robin's quest,https://store.steampowered.com/app/292880/Robins_Quest/?snr=1_7_7_2300_150_24,4.99,0.99,80,USD,2020-04-25,14:50:58.234129
maze lord,https://store.steampowered.com/app/450190/MAZE_LORD/?snr=1_7_7_2300_150_24,4.99,0.49,90,USD,2020-04-25,14:50:58.234129
super jigsaw puzzle,https://store.steampowered.com/app/792650/Super_Jigsaw_Puzzle/?snr=1_7_7_2300_150_24,4.99,0.99,80,USD,2020-04-25,14:50:58.235113
overclocked: a history of violence,https://store.steampowered.com/app/339850/Overclocked_A_History_of_Violence/?snr=1_7_7_2300_150_24,14.99,2.99,80,USD,2020-04-25,14:50:58.235113
metro simulator 2020,https://store.steampowered.com/app/994890/Metro_Simulator_2020/?snr=1_7_7_2300_150_24,19.99,11.99,40,USD,2020-04-25,14:50:58.236112
worlds at war (monitors & vr),https://store.steampowered.com/app/744670/WORLDS_AT_WAR_Monitors__VR/?snr=1_7_7_2300_150_25,19.99,9.99,50,USD,2020-04-25,14:51:00.066783
super blasting boy,https://store.steampowered.com/app/961860/Super_Blasting_Boy/?snr=1_7_7_2300_150_25,4.99,0.49,90,USD,2020-04-25,14:51:00.066783
princess isabella - return of the curse,https://store.steampowered.com/app/292670/Princess_Isabella__Return_of_the_Curse/?snr=1_7_7_2300_150_25,4.99,0.99,80,USD,2020-04-25,14:51:00.067782
root of evil: the tailor,https://store.steampowered.com/app/550310/Root_Of_Evil_The_Tailor/?snr=1_7_7_2300_150_25,6.99,2.79,60,USD,2020-04-25,14:51:00.067782
straimium immortaly,https://store.steampowered.com/app/515650/Straimium_Immortaly/?snr=1_7_7_2300_150_25,8.99,4.94,45,USD,2020-04-25,14:51:00.068781
invasion of barbarians,https://store.steampowered.com/app/663730/Invasion_of_Barbarians/?snr=1_7_7_2300_150_25,19.99,1.99,90,USD,2020-04-25,14:51:00.068781
zork: grand inquisitor,https://store.steampowered.com/app/570680/Zork_Grand_Inquisitor/?snr=1_7_7_2300_150_25,5.99,3.89,35,USD,2020-04-25,14:51:00.069781
七人杀阵 - seven sacrifices,https://store.steampowered.com/app/885140/__Seven_Sacrifices/?snr=1_7_7_2300_150_25,6.99,3.49,50,USD,2020-04-25,14:51:00.069781
echo of the wilds,https://store.steampowered.com/app/305780/Echo_of_the_Wilds/?snr=1_7_7_2300_150_25,8.99,4.94,45,USD,2020-04-25,14:51:00.070780
darkest hunters,https://store.steampowered.com/app/654300/Darkest_Hunters/?snr=1_7_7_2300_150_25,5.99,0.59,90,USD,2020-04-25,14:51:00.070780
druid,https://store.steampowered.com/app/552390/Druid/?snr=1_7_7_2300_150_25,1.99,0.49,75,USD,2020-04-25,14:51:00.071779
freddi fish and luther's water worries,https://store.steampowered.com/app/294580/Freddi_Fish_and_Luthers_Water_Worries/?snr=1_7_7_2300_150_25,4.99,1.99,60,USD,2020-04-25,14:51:00.071779
about love\, hate and the other ones,https://store.steampowered.com/app/277680/About_Love_Hate_and_the_other_ones/?snr=1_7_7_2300_150_25,6.99,1.74,75,USD,2020-04-25,14:51:00.072778
making history ii: the war of the world,https://store.steampowered.com/app/46770/Making_History_II_The_War_of_the_World/?snr=1_7_7_2300_150_25,14.99,7.49,50,USD,2020-04-25,14:51:00.072778
panzer elite action gold edition,https://store.steampowered.com/app/292420/Panzer_Elite_Action_Gold_Edition/?snr=1_7_7_2300_150_25,9.99,1.99,80,USD,2020-04-25,14:51:00.072778
galaxy admirals,https://store.steampowered.com/app/411120/Galaxy_Admirals/?snr=1_7_7_2300_150_25,1.99,0.49,75,USD,2020-04-25,14:51:00.073778
townsmen vr,https://store.steampowered.com/app/749960/Townsmen_VR/?snr=1_7_7_2300_150_25,9.99,4.99,50,USD,2020-04-25,14:51:00.073778
arvale,https://store.steampowered.com/app/392920/Arvale/?snr=1_7_7_2300_150_25,9.99,0.99,90,USD,2020-04-25,14:51:00.074777
the wisbey mystery,https://store.steampowered.com/app/575960/The_Wisbey_Mystery/?snr=1_7_7_2300_150_25,7.99,2.39,70,USD,2020-04-25,14:51:00.074777
devil and the fairy,https://store.steampowered.com/app/744750/Devil_and_the_Fairy/?snr=1_7_7_2300_150_25,9.99,1.99,80,USD,2020-04-25,14:51:00.075782
wonder boy returns remix,https://store.steampowered.com/app/1112240/Wonder_Boy_Returns_Remix/?snr=1_7_7_2300_150_25,12.99,7.79,40,USD,2020-04-25,14:51:00.076766
super jigsaw puzzle: monuments,https://store.steampowered.com/app/878250/Super_Jigsaw_Puzzle_Monuments/?snr=1_7_7_2300_150_25,4.99,0.99,80,USD,2020-04-25,14:51:00.077768
1979 revolution: black friday,https://store.steampowered.com/app/388320/1979_Revolution_Black_Friday/?snr=1_7_7_2300_150_25,5.99,2.99,50,USD,2020-04-25,14:51:00.078767
ded inside,https://store.steampowered.com/app/1120240/Ded_Inside/?snr=1_7_7_2300_150_25,2.99,0.50,83,USD,2020-04-25,14:51:00.079767
empress of the deep 2: song of the blue whale,https://store.steampowered.com/app/299160/Empress_Of_The_Deep_2_Song_Of_The_Blue_Whale/?snr=1_7_7_2300_150_25,4.99,0.99,80,USD,2020-04-25,14:51:00.079767
princess maker refine,https://store.steampowered.com/app/583040/Princess_Maker_Refine/?snr=1_7_7_2300_150_26,9.99,5.99,40,USD,2020-04-25,14:51:02.105767
questerium: sinister trinity hd collector's edition,https://store.steampowered.com/app/320610/Questerium_Sinister_Trinity_HD_Collectors_Edition/?snr=1_7_7_2300_150_26,6.99,1.39,80,USD,2020-04-25,14:51:02.105767
love 2: kuso,https://store.steampowered.com/app/578930/LOVE_2_kuso/?snr=1_7_7_2300_150_26,4.99,2.49,50,USD,2020-04-25,14:51:02.106767
the good life,https://store.steampowered.com/app/293340/The_Good_Life/?snr=1_7_7_2300_150_26,9.99,1.79,82,USD,2020-04-25,14:51:02.106767
normality,https://store.steampowered.com/app/400370/Normality/?snr=1_7_7_2300_150_26,2.99,0.89,70,USD,2020-04-25,14:51:02.107766
weapon shop fantasy,https://store.steampowered.com/app/599460/Weapon_Shop_Fantasy/?snr=1_7_7_2300_150_26,9.99,6.99,30,USD,2020-04-25,14:51:02.107766
a.i.m.2 clan wars,https://store.steampowered.com/app/289180/AIM2_Clan_Wars/?snr=1_7_7_2300_150_26,2.99,0.68,77,USD,2020-04-25,14:51:02.108766
world of zoo,https://store.steampowered.com/app/43100/World_of_Zoo/?snr=1_7_7_2300_150_26,14.99,2.99,80,USD,2020-04-25,14:51:02.108766
global soccer manager 2017,https://store.steampowered.com/app/625700/Global_Soccer_Manager_2017/?snr=1_7_7_2300_150_26,9.99,0.99,90,USD,2020-04-25,14:51:02.109765
sengoku,https://store.steampowered.com/app/73210/Sengoku/?snr=1_7_7_2300_150_26,9.99,2.49,75,USD,2020-04-25,14:51:02.110764
empress of the deep,https://store.steampowered.com/app/299150/Empress_Of_The_Deep/?snr=1_7_7_2300_150_26,4.99,0.99,80,USD,2020-04-25,14:51:02.110764
mad digger,https://store.steampowered.com/app/584100/Mad_Digger/?snr=1_7_7_2300_150_26,4.99,0.49,90,USD,2020-04-25,14:51:02.111764
space empires v,https://store.steampowered.com/app/1690/Space_Empires_V/?snr=1_7_7_2300_150_26,19.99,4.99,75,USD,2020-04-25,14:51:02.112764
another try,https://store.steampowered.com/app/1197220/Another_Try/?snr=1_7_7_2300_150_26,2.99,2.00,33,USD,2020-04-25,14:51:02.112764
